HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.16, 7625, 1435, 0]
['1313', 81.45, 7411, 1688, 0]
['1212', 79.21, 7067, 1855, 0]
['1111', 76.36, 6848, 2120, 0]
['1010', 73.48, 6593, 2379, 0]
['0909', 70.21, 6473, 2747, 0]
['1314s', 67.13, 4051, 1984, 0]
['0808', 66.27, 5972, 3039, 0]
['1214s', 66.07, 4046, 2078, 0]
['1014s', 65.87, 4012, 2079, 0]
['1114s', 65.72, 3985, 2079, 0]
['1314', 65.07, 11717, 6289, 0]
['0707', 64.83, 5892, 3197, 0]
['1214', 64.35, 11698, 6482, 0]
['1114', 63.64, 11560, 6604, 0]
['1213s', 63.47, 3789, 2181, 0]
['1014', 62.97, 11292, 6639, 0]
['0606', 62.86, 5720, 3379, 0]
['0814s', 62.27, 3770, 2284, 0]
['0914s', 62.05, 3785, 2315, 0]
['1213', 61.58, 11303, 7051, 0]
['0714s', 61.49, 3752, 2350, 0]
['1113s', 61.44, 3665, 2300, 0]
['1013s', 61.18, 3731, 2367, 0]
['0914', 60.71, 11013, 7128, 0]
['1112s', 60.51, 3739, 2440, 0]
['1113', 60.4, 10951, 7180, 0]
['1012s', 59.75, 3515, 2368, 0]
['0614s', 59.65, 3667, 2481, 0]
['0814', 59.64, 10634, 7195, 0]
['0505', 59.49, 5456, 3715, 0]
['0414s', 59.4, 3570, 2440, 0]
['1013', 59.3, 10691, 7338, 0]
['0913s', 59.15, 3533, 2440, 0]
['0514s', 59.1, 3638, 2518, 0]
['0714', 58.99, 10560, 7342, 0]
['0813s', 58.95, 3492, 2432, 0]
['0314s', 58.56, 3502, 2478, 0]
['0214s', 58.49, 3576, 2538, 0]
['1112', 58.23, 10481, 7518, 0]
['0913', 57.93, 10445, 7585, 0]
['0514', 57.89, 10520, 7652, 0]
['0713s', 57.84, 3466, 2526, 0]
['0912s', 57.78, 3461, 2529, 0]
['1012', 57.77, 10544, 7707, 0]
['0614', 57.51, 10435, 7711, 0]
['0414', 56.98, 10324, 7795, 0]
['0613s', 56.63, 3380, 2589, 0]
['1011s', 56.61, 3428, 2627, 0]
['0911s', 55.97, 3392, 2668, 0]
['0812s', 55.96, 3423, 2694, 0]
['0404', 55.95, 5091, 4008, 0]
['0513s', 55.85, 3390, 2680, 0]
['0314', 55.81, 10014, 7928, 0]
['0912', 55.75, 10162, 8067, 0]
['0813', 55.63, 10029, 7998, 0]
['0413s', 55.49, 3353, 2689, 0]
['0713', 55.49, 9909, 7949, 0]
['1011', 55.39, 10063, 8106, 0]
['0214', 55.15, 10214, 8305, 0]
['0910s', 54.35, 3306, 2777, 0]
['0213s', 54.03, 3272, 2784, 0]
['0613', 53.97, 9721, 8290, 0]
['0811s', 53.95, 3203, 2734, 0]
['0313s', 53.73, 3266, 2813, 0]
['0712s', 53.6, 3230, 2796, 0]
['0513', 53.4, 9653, 8425, 0]
['0911', 53.29, 9591, 8407, 0]
['0812', 53.18, 9612, 8461, 0]
['0612s', 53.06, 3289, 2910, 0]
['0412s', 53.0, 3204, 2841, 0]
['0512s', 52.65, 3138, 2822, 0]
['0303', 52.64, 4765, 4287, 0]
['0910', 52.1, 9355, 8600, 0]
['0711s', 52.06, 3126, 2879, 0]
['0712', 51.92, 9395, 8699, 0]
['0312s', 51.78, 3112, 2898, 0]
['0810s', 51.75, 3048, 2842, 0]
['0413', 51.65, 9289, 8694, 0]
['0313', 51.5, 9406, 8859, 0]
['0809s', 51.34, 3113, 2951, 0]
['0811', 51.18, 9255, 8830, 0]
['0213', 50.87, 9186, 8871, 0]
['0511s', 50.84, 3027, 2927, 0]
['0612', 50.41, 9039, 8891, 0]
['0611s', 50.25, 3045, 3015, 0]
['0512', 49.92, 9075, 9103, 0]
['0710s', 49.73, 3014, 3047, 0]
['0810', 49.51, 8948, 9126, 0]
['0212s', 49.35, 3019, 3098, 0]
['0711', 49.32, 8956, 9204, 0]
['0202', 49.3, 4492, 4619, 0]
['0709s', 49.29, 3003, 3089, 0]
['0411s', 49.1, 2930, 3038, 0]
['0211s', 49.03, 2972, 3089, 0]
['0412', 48.99, 8856, 9220, 0]
['0610s', 48.91, 2926, 3056, 0]
['0809', 48.83, 8881, 9308, 0]
['0510s', 48.82, 2942, 3084, 0]
['0611', 48.39, 8833, 9419, 0]
