HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 83.95, 7538, 1441, 0]
['1313', 81.06, 7295, 1705, 0]
['1212', 78.56, 7004, 1911, 0]
['1111', 76.04, 6999, 2205, 0]
['1010', 74.47, 6877, 2357, 0]
['0909', 71.65, 6565, 2597, 0]
['0808', 67.78, 6066, 2884, 0]
['1314s', 66.18, 3995, 2042, 0]
['0707', 65.76, 5851, 3047, 0]
['1114s', 65.7, 4027, 2102, 0]
['1314', 65.24, 11815, 6294, 0]
['1214s', 64.78, 3893, 2117, 0]
['1214', 64.45, 11759, 6486, 0]
['1213s', 64.04, 3768, 2116, 0]
['1014s', 63.71, 3870, 2204, 0]
['1114', 63.32, 11607, 6723, 0]
['1013s', 62.87, 3813, 2252, 0]
['1014', 62.61, 11257, 6723, 0]
['0914s', 62.39, 3775, 2276, 0]
['0606', 62.23, 5623, 3413, 0]
['1113s', 61.69, 3758, 2334, 0]
['1213', 61.5, 11068, 6930, 0]
['0914', 61.33, 10998, 6935, 0]
['0814s', 61.32, 3730, 2353, 0]
['0714s', 61.16, 3673, 2333, 0]
['1112s', 60.69, 3664, 2373, 0]
['1113', 60.65, 10997, 7135, 0]
['0614s', 60.2, 3550, 2347, 0]
['0814', 60.2, 10792, 7135, 0]
['0913s', 59.9, 3577, 2395, 0]
['1013', 59.81, 10929, 7344, 0]
['0514s', 59.45, 3541, 2415, 0]
['0714', 59.44, 10821, 7383, 0]
['0813s', 59.41, 3578, 2445, 0]
['1012s', 58.79, 3590, 2517, 0]
['0505', 58.53, 5272, 3735, 0]
['0314s', 58.5, 3536, 2508, 0]
['1112', 58.45, 10539, 7491, 0]
['0414s', 58.32, 3529, 2522, 0]
['0913', 58.17, 10613, 7632, 0]
['0214s', 58.11, 3527, 2543, 0]
['0912s', 57.81, 3407, 2486, 0]
['0514', 57.78, 10430, 7622, 0]
['1012', 57.64, 10386, 7634, 0]
['0614', 57.61, 10497, 7725, 0]
['1011s', 57.48, 3411, 2523, 0]
['0911s', 57.09, 3470, 2608, 0]
['0613s', 57.03, 3415, 2573, 0]
['0713s', 57.02, 3360, 2533, 0]
['0813', 56.49, 10133, 7806, 0]
['0414', 56.48, 10214, 7870, 0]
['0314', 56.1, 10181, 7968, 0]
['1011', 55.99, 10153, 7981, 0]
['0404', 55.96, 4997, 3933, 0]
['0812s', 55.89, 3378, 2666, 0]
['0313s', 55.49, 3281, 2632, 0]
['0413s', 55.48, 3356, 2693, 0]
['0214', 55.39, 10014, 8066, 0]
['0713', 55.36, 9930, 8008, 0]
['0910s', 54.89, 3363, 2764, 0]
['0513s', 54.69, 3330, 2759, 0]
['0912', 54.48, 9975, 8333, 0]
['0613', 54.01, 9782, 8330, 0]
['0512s', 53.82, 3330, 2857, 0]
['0712s', 53.67, 3292, 2842, 0]
['0513', 53.63, 9669, 8361, 0]
['0812', 53.52, 9753, 8471, 0]
['0911', 53.51, 9716, 8441, 0]
['0303', 53.39, 4874, 4255, 0]
['0413', 53.36, 9602, 8394, 0]
