HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.12, 7597, 1434, 0]
['1313', 82.02, 7440, 1631, 0]
['1212', 78.09, 7080, 1986, 0]
['1111', 76.93, 7023, 2106, 0]
['1010', 74.63, 6692, 2275, 0]
['0909', 69.85, 6238, 2693, 0]
['0808', 68.01, 6092, 2865, 0]
['1214s', 66.79, 4008, 1993, 0]
['1314s', 66.61, 3991, 2001, 0]
['1314', 65.5, 11855, 6244, 0]
['1114s', 65.4, 3949, 2089, 0]
['0707', 65.17, 5787, 3093, 0]
['1014s', 65.07, 3880, 2083, 0]
['1114', 64.51, 11606, 6385, 0]
['1214', 64.21, 11532, 6428, 0]
['0914s', 63.7, 3814, 2173, 0]
['1213s', 63.43, 3836, 2212, 0]
['1014', 62.89, 11287, 6661, 0]
['1013s', 62.35, 3724, 2249, 0]
['0714s', 62.14, 3760, 2291, 0]
['0606', 62.09, 5568, 3400, 0]
['1113s', 62.05, 3722, 2276, 0]
['1213', 61.72, 11235, 6967, 0]
['0814s', 61.07, 3719, 2371, 0]
['0914', 60.9, 10926, 7016, 0]
['1113', 60.36, 10963, 7201, 0]
['0514s', 60.18, 3609, 2388, 0]
['0814', 60.17, 10884, 7205, 0]
['0913s', 60.09, 3607, 2396, 0]
['1112s', 59.74, 3632, 2448, 0]
['0614s', 59.68, 3638, 2458, 0]
['0505', 59.42, 5342, 3648, 0]
['1013', 59.25, 10738, 7386, 0]
['0414s', 59.2, 3700, 2550, 0]
['0314s', 58.92, 3557, 2480, 0]
['0714', 58.87, 10602, 7406, 0]
['0813s', 58.76, 3522, 2472, 0]
['1012s', 58.66, 3514, 2476, 0]
['1112', 58.49, 10583, 7512, 0]
['0912s', 58.38, 3579, 2552, 0]
['0913', 57.97, 10625, 7704, 0]
['0514', 57.9, 10461, 7606, 0]
['1012', 57.45, 10494, 7772, 0]
['0614', 57.12, 10301, 7734, 0]
['0214s', 56.95, 3395, 2566, 0]
['0414', 56.89, 10278, 7788, 0]
['0713s', 56.87, 3441, 2610, 0]
['0613s', 56.51, 3422, 2634, 0]
['1011s', 56.37, 3387, 2621, 0]
['0314', 56.22, 10148, 7903, 0]
['0912', 55.81, 10230, 8101, 0]
['0813', 55.79, 10068, 7979, 0]
['0713', 55.76, 10142, 8047, 0]
['0513s', 55.52, 3334, 2671, 0]
['0811s', 55.48, 3338, 2679, 0]
['0812s', 55.36, 3316, 2674, 0]
['0413s', 55.25, 3307, 2678, 0]
['0712s', 55.21, 3316, 2690, 0]
['0404', 55.17, 5104, 4148, 0]
['1011', 55.07, 10046, 8195, 0]
['0911s', 55.06, 3282, 2679, 0]
['0214', 55.05, 9963, 8134, 0]
['0313s', 54.85, 3372, 2776, 0]
['0613', 54.21, 9714, 8204, 0]
['0910s', 54.05, 3156, 2683, 0]
['0612s', 53.97, 3205, 2733, 0]
['0213s', 53.66, 3240, 2798, 0]
['0303', 53.44, 4837, 4214, 0]
['0911', 53.35, 9516, 8320, 0]
['0812', 53.23, 9534, 8376, 0]
['0810s', 53.16, 3200, 2819, 0]
['0512s', 52.98, 3235, 2871, 0]
['0513', 52.86, 9488, 8462, 0]
['0413', 52.38, 9547, 8680, 0]
['0711s', 52.11, 3167, 2910, 0]
['0910', 52.06, 9407, 8662, 0]
['0811', 51.91, 9439, 8745, 0]
['0712', 51.9, 9407, 8718, 0]
['0412s', 51.88, 3097, 2873, 0]
['0312s', 51.83, 3089, 2871, 0]
['0313', 51.33, 9249, 8769, 0]
['0612', 51.04, 9226, 8849, 0]
['0710s', 50.82, 3087, 2987, 0]
['0213', 50.72, 9195, 8934, 0]
['0212s', 50.66, 3015, 2937, 0]
['0611s', 50.6, 3027, 2955, 0]
['0512', 50.56, 9087, 8887, 0]
['0711', 50.28, 9080, 8980, 0]
['0809s', 50.04, 2992, 2987, 0]
['0709s', 49.95, 3050, 3056, 0]
['0511s', 49.77, 2966, 2994, 0]
['0411s', 49.46, 3003, 3068, 0]
['0810', 49.26, 8898, 9164, 0]
['0412', 48.94, 8913, 9300, 0]
['0610s', 48.51, 2888, 3065, 0]
['0311s', 48.39, 2869, 3060, 0]
['0312', 48.34, 8672, 9266, 0]
['0611', 48.26, 8835, 9473, 0]
['0609s', 48.07, 2859, 3089, 0]
['0809', 48.01, 8717, 9441, 0]
['0202', 47.92, 4373, 4753, 0]
['0708s', 47.88, 2918, 3177, 0]
['0710', 47.87, 8762, 9543, 0]
['0212', 47.81, 8626, 9418, 0]
['0211s', 47.2, 2845, 3183, 0]
['0410s', 46.79, 2839, 3229, 0]
['0510s', 46.78, 2768, 3149, 0]
['0511', 46.71, 8491, 9688, 0]
['0411', 46.2, 8358, 9734, 0]
['0509s', 46.14, 2730, 3187, 0]
['0709', 46.03, 8285, 9714, 0]
['0610', 45.85, 8223, 9713, 0]
['0311', 45.48, 8194, 9821, 0]
['0310s', 45.44, 2772, 3328, 0]
['0708', 45.42, 8239, 9902, 0]
['0608s', 45.4, 2693, 3239, 0]
['0508s', 45.27, 2772, 3351, 0]
['0210s', 45.09, 2726, 3320, 0]
['0609', 45.04, 8219, 10028, 0]
['0607s', 44.94, 2736, 3352, 0]
['0409s', 44.63, 2715, 3369, 0]
['0510', 44.6, 8110, 10074, 0]
['0211', 44.35, 8093, 10153, 0]
['0506s', 44.19, 2692, 3400, 0]
['0507s', 44.15, 2688, 3400, 0]
['0309s', 43.81, 2712, 3479, 0]
['0408s', 43.48, 2664, 3463, 0]
['0410', 43.12, 7813, 10306, 0]
['0310', 42.87, 7814, 10415, 0]
['0608', 42.84, 7727, 10308, 0]
['0509', 42.61, 7697, 10366, 0]
['0607', 42.12, 7689, 10568, 0]
['0407s', 41.9, 2570, 3563, 0]
['0508', 41.74, 7561, 10553, 0]
['0406s', 41.66, 2504, 3507, 0]
['0209s', 41.49, 2556, 3604, 0]
['0405s', 41.41, 2550, 3608, 0]
['0210', 41.14, 7492, 10719, 0]
['0507', 40.97, 7448, 10732, 0]
['0308s', 40.89, 2445, 3534, 0]
['0305s', 40.64, 2482, 3625, 0]
['0307s', 40.48, 2461, 3619, 0]
['0208s', 40.17, 2399, 3573, 0]
['0409', 40.09, 7357, 10994, 0]
['0309', 39.84, 7228, 10915, 0]
['0506', 39.68, 7238, 11003, 0]
['0408', 39.52, 7148, 10940, 0]
['0306s', 39.48, 2369, 3632, 0]
['0209', 39.01, 6958, 10878, 0]
['0304s', 38.63, 2381, 3783, 0]
['0407', 38.61, 6942, 11040, 0]
['0207s', 38.44, 2330, 3732, 0]
['0406', 37.75, 6788, 11195, 0]
['0405', 37.72, 6791, 11211, 0]
['0206s', 37.6, 2251, 3735, 0]
['0208', 37.54, 6789, 11297, 0]
['0308', 37.51, 6812, 11350, 0]
['0205s', 37.35, 2279, 3822, 0]
['0204s', 36.88, 2204, 3772, 0]
['0305', 36.67, 6624, 11439, 0]
['0307', 36.59, 6582, 11407, 0]
['0306', 35.91, 6468, 11546, 0]
['0203s', 35.71, 2216, 3989, 0]
['0207', 35.42, 6362, 11599, 0]
['0304', 35.04, 6327, 11731, 0]
['0206', 34.62, 6283, 11864, 0]
['0205', 34.19, 6166, 11866, 0]
['0204', 33.36, 6107, 12197, 0]
['0203', 33.11, 6042, 12207, 0]
