HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.77, 7708, 1385, 0]
['1313', 81.18, 7333, 1700, 0]
['1212', 79.44, 7108, 1840, 0]
['1111', 76.26, 6912, 2152, 0]
['1010', 73.98, 6706, 2358, 0]
['0909', 71.16, 6456, 2616, 0]
['0808', 68.6, 6264, 2867, 0]
['1314s', 67.36, 4075, 1975, 0]
['1214s', 66.0, 3954, 2037, 0]
['0707', 65.66, 5946, 3110, 0]
['1314', 65.28, 11635, 6188, 0]
['1114s', 65.1, 3956, 2121, 0]
['1214', 64.48, 11562, 6370, 0]
['1114', 63.57, 11509, 6596, 0]
['1014s', 63.51, 3886, 2233, 0]
['1213s', 63.16, 3845, 2243, 0]
['0814s', 62.95, 3810, 2242, 0]
['1014', 62.93, 11353, 6687, 0]
['0914s', 62.61, 3723, 2223, 0]
['0606', 62.53, 5625, 3371, 0]
['1113s', 62.15, 3737, 2276, 0]
['1013s', 62.1, 3699, 2258, 0]
['1213', 61.89, 11287, 6949, 0]
['0914', 61.54, 10992, 6869, 0]
['1112s', 61.09, 3663, 2333, 0]
['1113', 60.96, 11002, 7046, 0]
['0913s', 60.61, 3683, 2394, 0]
['0714s', 60.24, 3571, 2357, 0]
['0614s', 60.13, 3598, 2386, 0]
['0814', 59.84, 10900, 7314, 0]
['0414s', 59.52, 3592, 2443, 0]
['1013', 59.26, 10723, 7371, 0]
['0514s', 59.15, 3587, 2477, 0]
['1012s', 59.12, 3525, 2437, 0]
['0714', 58.73, 10769, 7568, 0]
['0505', 58.65, 5306, 3741, 0]
['1112', 58.65, 10721, 7559, 0]
['0713s', 58.15, 3524, 2536, 0]
['0913', 58.08, 10563, 7623, 0]
['0813s', 58.07, 3524, 2545, 0]
['0614', 57.98, 10560, 7652, 0]
['0514', 57.94, 10391, 7544, 0]
['0314s', 57.47, 3503, 2592, 0]
['1011s', 57.45, 3457, 2560, 0]
['0912s', 57.15, 3435, 2575, 0]
['1012', 57.14, 10467, 7852, 0]
['0214s', 57.06, 3472, 2613, 0]
['0414', 56.94, 10336, 7815, 0]
['0314', 56.69, 10348, 7905, 0]
['0613s', 56.37, 3416, 2644, 0]
['0812s', 56.34, 3470, 2689, 0]
['0404', 56.2, 5118, 3989, 0]
['0513s', 55.66, 3372, 2686, 0]
['0912', 55.62, 10091, 8053, 0]
['0813', 55.49, 9981, 8005, 0]
['1011', 55.43, 9979, 8023, 0]
['0911s', 55.35, 3280, 2646, 0]
['0214', 54.88, 9908, 8145, 0]
['0712s', 54.81, 3244, 2675, 0]
['0910s', 54.76, 3378, 2791, 0]
['0413s', 54.74, 3310, 2737, 0]
['0713', 54.58, 9877, 8218, 0]
['0612s', 54.21, 3253, 2748, 0]
['0613', 53.98, 9873, 8418, 0]
['0811s', 53.92, 3208, 2742, 0]
['0513', 53.82, 9721, 8341, 0]
['0512s', 53.59, 3259, 2822, 0]
['0213s', 53.54, 3229, 2802, 0]
['0313s', 53.44, 3187, 2777, 0]
['0303', 53.25, 4838, 4248, 0]
['0812', 53.19, 9577, 8428, 0]
['0911', 53.13, 9763, 8614, 0]
['0413', 53.07, 9642, 8527, 0]
['0511s', 52.85, 3239, 2890, 0]
['0412s', 52.35, 3190, 2904, 0]
['0712', 52.32, 9398, 8564, 0]
['0711s', 52.24, 3166, 2895, 0]
['0810s', 51.94, 3119, 2886, 0]
['0811', 51.46, 9299, 8773, 0]
['0910', 51.46, 9205, 8684, 0]
['0313', 51.22, 9165, 8728, 0]
['0710s', 51.15, 3125, 2985, 0]
['0611s', 51.01, 3036, 2916, 0]
['0612', 50.76, 9147, 8874, 0]
['0213', 50.67, 9120, 8879, 0]
['0312s', 50.42, 3087, 3035, 0]
['0512', 50.1, 9033, 8996, 0]
['0809s', 50.1, 2990, 2978, 0]
['0212s', 49.8, 2914, 2937, 0]
['0810', 49.52, 9027, 9201, 0]
['0202', 49.47, 4491, 4587, 0]
['0709s', 49.3, 2965, 3049, 0]
['0711', 49.28, 8886, 9147, 0]
['0311s', 49.23, 2957, 3049, 0]
['0412', 49.08, 8834, 9167, 0]
['0809', 48.99, 8842, 9207, 0]
['0312', 48.61, 8814, 9319, 0]
['0710', 48.03, 8681, 9392, 0]
['0610s', 48.0, 2900, 3142, 0]
['0212', 47.84, 8685, 9469, 0]
['0411s', 47.76, 2849, 3116, 0]
['0609s', 47.6, 2929, 3224, 0]
['0611', 47.51, 8588, 9490, 0]
['0211s', 47.49, 2951, 3263, 0]
['0608s', 47.39, 2855, 3169, 0]
