HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.22, 7686, 1440, 0]
['1313', 81.07, 7317, 1709, 0]
['1212', 79.01, 7145, 1898, 0]
['1111', 76.75, 6929, 2099, 0]
['1010', 74.16, 6769, 2359, 0]
['0909', 70.44, 6371, 2673, 0]
['0808', 68.52, 6168, 2834, 0]
['1314s', 66.59, 4013, 2013, 0]
['1214s', 66.34, 3900, 1979, 0]
['0707', 66.0, 5974, 3078, 0]
['1314', 65.34, 11908, 6317, 0]
['1114s', 64.28, 3865, 2148, 0]
['1214', 64.11, 11611, 6501, 0]
['1213s', 64.0, 3895, 2191, 0]
['1014s', 63.89, 3875, 2190, 0]
['1114', 63.43, 11447, 6599, 0]
['1014', 62.25, 11279, 6839, 0]
['0914s', 62.2, 3680, 2236, 0]
['1213', 62.04, 11235, 6875, 0]
['0814s', 61.93, 3812, 2343, 0]
['1013s', 61.76, 3749, 2321, 0]
['0606', 61.55, 5584, 3488, 0]
['1113', 61.28, 11165, 7054, 0]
['1112s', 61.0, 3695, 2362, 0]
['0714s', 60.81, 3727, 2402, 0]
['1113s', 60.59, 3644, 2370, 0]
['0514s', 60.4, 3693, 2421, 0]
['1012s', 60.4, 3649, 2392, 0]
['0914', 60.32, 10772, 7086, 0]
['0614s', 60.26, 3674, 2423, 0]
['0814', 60.25, 10909, 7198, 0]
['1013', 60.03, 10953, 7294, 0]
['0913s', 59.96, 3536, 2361, 0]
['0414s', 59.34, 3590, 2460, 0]
['0314s', 59.31, 3596, 2467, 0]
['0505', 59.12, 5314, 3675, 0]
['0714', 58.85, 10719, 7495, 0]
['0913', 58.43, 10528, 7490, 0]
['0813s', 58.33, 3545, 2533, 0]
['0713s', 58.21, 3496, 2510, 0]
['1112', 58.14, 10538, 7588, 0]
['0614', 57.85, 10503, 7653, 0]
['0414', 57.8, 10407, 7599, 0]
['0514', 57.6, 10508, 7735, 0]
['1012', 57.5, 10411, 7695, 0]
['1011s', 57.44, 3426, 2539, 0]
['0613s', 57.31, 3418, 2546, 0]
['0911s', 57.09, 3406, 2560, 0]
['0812s', 57.01, 3432, 2588, 0]
['0404', 56.84, 5108, 3878, 0]
['0912s', 56.75, 3349, 2552, 0]
['0214s', 56.69, 3422, 2614, 0]
['0314', 56.26, 10201, 7930, 0]
['0413s', 55.95, 3308, 2604, 0]
['0813', 55.64, 10083, 8040, 0]
['0912', 55.63, 10009, 7982, 0]
['0713', 55.47, 10052, 8070, 0]
['0214', 55.45, 10006, 8040, 0]
['0513s', 55.45, 3379, 2715, 0]
['0613', 54.83, 9894, 8150, 0]
['0712s', 54.6, 3331, 2770, 0]
['1011', 54.39, 9840, 8251, 0]
['0911', 53.83, 9642, 8271, 0]
['0812', 53.82, 9605, 8242, 0]
['0910s', 53.77, 3189, 2742, 0]
['0313s', 53.62, 3248, 2809, 0]
['0213s', 53.59, 3243, 2808, 0]
['0811s', 53.37, 3199, 2795, 0]
['0303', 53.13, 4847, 4276, 0]
['0513', 52.98, 9521, 8451, 0]
['0810s', 52.95, 3293, 2926, 0]
['0612s', 52.92, 3235, 2878, 0]
['0711s', 52.34, 3104, 2826, 0]
['0512s', 52.23, 3187, 2915, 0]
['0910', 52.1, 9472, 8708, 0]
['0313', 52.05, 9412, 8670, 0]
['0412s', 52.01, 3071, 2834, 0]
['0413', 51.94, 9368, 8668, 0]
['0712', 51.76, 9452, 8810, 0]
['0312s', 51.66, 3152, 2949, 0]
['0811', 51.27, 9287, 8828, 0]
['0710s', 51.21, 3059, 2914, 0]
['0809s', 51.15, 3029, 2893, 0]
['0213', 51.04, 9209, 8834, 0]
['0611s', 51.03, 3083, 2959, 0]
['0511s', 50.8, 3066, 2969, 0]
['0612', 50.32, 9083, 8968, 0]
['0810', 50.31, 9126, 9014, 0]
['0212s', 50.2, 3010, 2986, 0]
['0512', 49.97, 9032, 9042, 0]
['0202', 49.96, 4567, 4575, 0]
['0709s', 49.89, 3101, 3115, 0]
['0711', 49.62, 8991, 9127, 0]
['0412', 49.58, 8933, 9083, 0]
['0411s', 48.82, 2866, 3004, 0]
['0609s', 48.4, 2838, 3026, 0]
['0610s', 48.39, 2972, 3170, 0]
['0312', 48.17, 8688, 9347, 0]
['0710', 48.17, 8757, 9421, 0]
['0809', 48.07, 8742, 9445, 0]
['0708s', 47.99, 2990, 3240, 0]
['0311s', 47.94, 2879, 3126, 0]
['0611', 47.71, 8665, 9497, 0]
['0608s', 47.21, 2831, 3166, 0]
['0212', 47.0, 8578, 9672, 0]
['0511', 46.94, 8511, 9620, 0]
['0510s', 46.48, 2799, 3223, 0]
['0211s', 46.38, 2832, 3274, 0]
['0709', 46.37, 8447, 9770, 0]
['0610', 46.33, 8323, 9640, 0]
['0411', 46.14, 8333, 9727, 0]
['0410s', 45.67, 2722, 3238, 0]
['0310s', 45.65, 2746, 3269, 0]
['0607s', 45.54, 2730, 3265, 0]
['0708', 45.26, 8203, 9920, 0]
['0210s', 44.93, 2776, 3403, 0]
['0311', 44.79, 8116, 10005, 0]
['0211', 44.54, 8144, 10139, 0]
['0609', 44.53, 8039, 10016, 0]
['0507s', 44.17, 2669, 3373, 0]
['0509s', 44.09, 2757, 3496, 0]
['0510', 44.03, 7918, 10064, 0]
['0508s', 43.99, 2645, 3368, 0]
['0410', 43.63, 7843, 10133, 0]
['0409s', 43.62, 2658, 3436, 0]
['0309s', 43.59, 2618, 3388, 0]
['0310', 43.28, 7925, 10387, 0]
['0209s', 43.22, 2564, 3369, 0]
['0506s', 43.03, 2604, 3447, 0]
['0608', 43.01, 7817, 10359, 0]
['0407s', 42.85, 2513, 3352, 0]
['0406s', 42.09, 2568, 3533, 0]
['0509', 42.02, 7669, 10584, 0]
['0408s', 41.9, 2507, 3476, 0]
['0607', 41.77, 7574, 10559, 0]
['0308s', 41.66, 2489, 3486, 0]
['0508', 41.5, 7527, 10609, 0]
['0210', 41.41, 7487, 10594, 0]
['0405s', 41.37, 2499, 3541, 0]
['0409', 40.89, 7427, 10735, 0]
['0208s', 40.65, 2453, 3582, 0]
['0305s', 40.38, 2425, 3580, 0]
['0507', 40.28, 7290, 10808, 0]
['0408', 40.16, 7303, 10880, 0]
['0309', 40.13, 7235, 10792, 0]
['0506', 39.88, 7136, 10758, 0]
['0306s', 39.54, 2364, 3615, 0]
['0307s', 39.39, 2390, 3677, 0]
['0304s', 39.29, 2354, 3637, 0]
['0209', 39.14, 6999, 10884, 0]
['0407', 38.76, 6960, 10996, 0]
['0207s', 38.29, 2305, 3715, 0]
['0206s', 38.14, 2309, 3745, 0]
['0406', 37.93, 6967, 11399, 0]
['0405', 37.71, 6861, 11332, 0]
['0205s', 37.45, 2252, 3761, 0]
['0307', 37.39, 6817, 11416, 0]
['0308', 37.19, 6675, 11275, 0]
['0204s', 36.67, 2239, 3867, 0]
['0208', 36.57, 6531, 11326, 0]
['0305', 36.07, 6475, 11478, 0]
['0203s', 35.79, 2126, 3814, 0]
['0306', 35.66, 6489, 11710, 0]
['0207', 35.4, 6438, 11749, 0]
['0206', 34.51, 6351, 12050, 0]
['0304', 34.42, 6251, 11909, 0]
['0205', 33.93, 6190, 12052, 0]
['0204', 33.06, 5912, 11971, 0]
['0203', 32.34, 5834, 12203, 0]
