HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.09, 7606, 1439, 0]
['1313', 81.55, 7280, 1647, 0]
['1212', 79.79, 7351, 1862, 0]
['1111', 76.31, 6969, 2163, 0]
['1010', 73.61, 6614, 2371, 0]
['0909', 72.04, 6566, 2548, 0]
['0808', 67.81, 6068, 2880, 0]
['1314s', 67.6, 4040, 1936, 0]
['1214s', 66.59, 4001, 2007, 0]
['1314', 65.45, 11980, 6325, 0]
['1114s', 65.08, 3977, 2134, 0]
['0707', 64.85, 5803, 3145, 0]
['1014s', 64.51, 3868, 2128, 0]
['1214', 64.35, 11658, 6458, 0]
['1114', 63.84, 11467, 6494, 0]
['0914s', 63.48, 3864, 2223, 0]
['1213s', 62.99, 3818, 2243, 0]
['0606', 62.6, 5706, 3409, 0]
['0814s', 62.52, 3835, 2299, 0]
['1014', 62.3, 11237, 6801, 0]
['1113s', 62.06, 3761, 2299, 0]
['1013s', 61.53, 3771, 2358, 0]
['1213', 61.26, 11135, 7041, 0]
['0914', 61.13, 11191, 7116, 0]
['0913s', 61.04, 3635, 2320, 0]
['1012s', 60.95, 3724, 2386, 0]
['1113', 60.93, 10912, 6998, 0]
['1112s', 60.68, 3625, 2349, 0]
['1013', 60.15, 10845, 7186, 0]
['0714s', 59.77, 3534, 2379, 0]
['0814', 59.73, 10783, 7269, 0]
['0614s', 59.58, 3616, 2453, 0]
['0514s', 59.57, 3592, 2438, 0]
['0714', 59.28, 10656, 7320, 0]
['0505', 58.56, 5350, 3786, 0]
['1112', 58.18, 10479, 7533, 0]
['0414s', 58.11, 3622, 2611, 0]
['0614', 57.7, 10459, 7668, 0]
['0813s', 57.68, 3503, 2570, 0]
['1011s', 57.66, 3410, 2504, 0]
['0314s', 57.65, 3494, 2567, 0]
['0514', 57.58, 10372, 7640, 0]
['1012', 57.52, 10383, 7669, 0]
['0912s', 57.44, 3435, 2545, 0]
['0913', 57.39, 10441, 7751, 0]
['0513s', 56.94, 3446, 2606, 0]
['0214s', 56.59, 3368, 2584, 0]
['0613s', 56.52, 3435, 2643, 0]
['0414', 56.49, 10237, 7884, 0]
['0813', 56.49, 10189, 7849, 0]
['0713s', 56.34, 3428, 2657, 0]
['0413s', 56.16, 3411, 2663, 0]
['0314', 55.92, 10183, 8027, 0]
['0404', 55.61, 4972, 3969, 0]
['0713', 55.57, 9957, 7962, 0]
['1011', 55.43, 10018, 8054, 0]
['0812s', 55.28, 3344, 2705, 0]
['0911s', 54.94, 3330, 2731, 0]
['0712s', 54.87, 3221, 2649, 0]
['0912', 54.87, 9887, 8133, 0]
['0214', 54.72, 9913, 8204, 0]
['0313s', 54.66, 3319, 2753, 0]
['0811s', 54.41, 3285, 2752, 0]
['0513', 54.24, 9860, 8317, 0]
['0613', 54.1, 9870, 8374, 0]
['0910s', 53.74, 3208, 2762, 0]
['0812', 53.44, 9752, 8496, 0]
['0911', 53.44, 9589, 8356, 0]
['0612s', 53.11, 3160, 2790, 0]
['0512s', 52.77, 3255, 2913, 0]
['0412s', 52.48, 3171, 2871, 0]
['0711s', 52.48, 3135, 2839, 0]
['0303', 52.42, 4825, 4380, 0]
['0213s', 52.38, 3086, 2805, 0]
['0810s', 52.15, 3132, 2874, 0]
['0313', 51.87, 9525, 8839, 0]
['0413', 51.77, 9390, 8749, 0]
['0712', 51.64, 9386, 8791, 0]
['0910', 51.58, 9350, 8778, 0]
['0811', 51.43, 9248, 8732, 0]
['0809s', 51.39, 3140, 2970, 0]
['0612', 51.34, 9335, 8849, 0]
['0312s', 51.11, 3095, 2961, 0]
['0213', 50.79, 9152, 8869, 0]
['0611s', 50.57, 3069, 3000, 0]
['0709s', 50.56, 3047, 2979, 0]
['0710s', 50.39, 3051, 3004, 0]
['0511s', 50.26, 3030, 2999, 0]
['0202', 50.01, 4559, 4557, 0]
['0711', 49.96, 9056, 9069, 0]
['0212s', 49.69, 3006, 3043, 0]
['0412', 49.54, 8872, 9036, 0]
['0810', 49.47, 8913, 9104, 0]
['0512', 49.26, 8795, 9060, 0]
['0411s', 49.04, 2974, 3091, 0]
['0809', 48.7, 8879, 9352, 0]
['0510s', 48.65, 2992, 3158, 0]
['0312', 48.58, 8876, 9395, 0]
['0610s', 48.36, 2926, 3124, 0]
['0708s', 48.35, 2871, 3067, 0]
['0710', 48.26, 8782, 9417, 0]
['0311s', 47.83, 2938, 3205, 0]
['0611', 47.51, 8521, 9416, 0]
['0212', 47.4, 8649, 9596, 0]
['0410s', 47.19, 2832, 3169, 0]
['0511', 47.1, 8473, 9515, 0]
['0609s', 47.1, 2845, 3195, 0]
['0211s', 46.71, 2799, 3193, 0]
['0709', 46.59, 8447, 9685, 0]
['0411', 46.49, 8311, 9567, 0]
['0509s', 46.46, 2838, 3270, 0]
['0608s', 46.41, 2803, 3236, 0]
['0310s', 46.23, 2805, 3263, 0]
['0607s', 45.78, 2736, 3240, 0]
['0311', 45.75, 8323, 9870, 0]
['0210s', 45.54, 2751, 3290, 0]
['0610', 45.53, 8337, 9972, 0]
['0510', 45.19, 8166, 9903, 0]
['0506s', 44.63, 2732, 3389, 0]
['0609', 44.4, 8060, 10094, 0]
['0211', 44.32, 7979, 10026, 0]
['0507s', 44.15, 2613, 3305, 0]
['0409s', 44.02, 2642, 3360, 0]
['0708', 44.0, 7931, 10094, 0]
['0508s', 43.87, 2673, 3420, 0]
['0410', 43.84, 7958, 10196, 0]
['0209s', 43.42, 2602, 3391, 0]
['0608', 43.24, 7876, 10338, 0]
['0310', 42.84, 7675, 10239, 0]
['0408s', 42.8, 2575, 3442, 0]
['0509', 42.47, 7698, 10427, 0]
['0309s', 42.28, 2597, 3546, 0]
['0210', 42.05, 7735, 10660, 0]
['0607', 42.03, 7685, 10600, 0]
['0508', 42.01, 7665, 10581, 0]
['0405s', 41.8, 2504, 3487, 0]
['0409', 41.28, 7427, 10563, 0]
['0308s', 41.19, 2477, 3537, 0]
['0406s', 40.76, 2396, 3483, 0]
['0407s', 40.53, 2447, 3590, 0]
['0307s', 40.15, 2416, 3601, 0]
['0305s', 40.13, 2400, 3580, 0]
['0507', 40.05, 7199, 10775, 0]
['0506', 39.98, 7232, 10859, 0]
['0208s', 39.83, 2341, 3537, 0]
['0306s', 39.6, 2379, 3628, 0]
['0309', 39.57, 7138, 10900, 0]
['0209', 39.46, 7212, 11067, 0]
['0205s', 39.38, 2396, 3688, 0]
