HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.15, 7398, 1393, 0]
['1313', 81.98, 7395, 1625, 0]
['1212', 78.42, 7064, 1944, 0]
['1111', 76.11, 6943, 2179, 0]
['1010', 74.35, 6792, 2343, 0]
['0909', 70.6, 6410, 2669, 0]
['0808', 67.2, 6084, 2970, 0]
['1214s', 65.94, 3940, 2035, 0]
['1314', 65.75, 11983, 6241, 0]
['1014s', 65.72, 3819, 1992, 0]
['1314s', 65.68, 3996, 2088, 0]
['1214', 65.14, 11846, 6339, 0]
['0707', 65.12, 5891, 3156, 0]
['1114s', 64.83, 3911, 2122, 0]
['1213s', 64.22, 3835, 2137, 0]
['1114', 63.96, 11735, 6611, 0]
['0914s', 63.36, 3881, 2244, 0]
['1014', 62.66, 11260, 6710, 0]
['1112s', 62.65, 3779, 2253, 0]
['0606', 62.45, 5757, 3461, 0]
['1013s', 62.26, 3769, 2285, 0]
['1113s', 62.22, 3743, 2273, 0]
['0814s', 61.66, 3708, 2306, 0]
['1213', 61.46, 11096, 6959, 0]
['0914', 61.0, 11008, 7037, 0]
['1113', 60.8, 10985, 7082, 0]
['0614s', 60.79, 3680, 2374, 0]
['0814', 60.25, 10791, 7118, 0]
['0714s', 60.18, 3595, 2379, 0]
['0514s', 60.0, 3665, 2443, 0]
['0913s', 59.74, 3625, 2443, 0]
['0505', 59.65, 5429, 3672, 0]
['1013', 59.47, 10682, 7281, 0]
['0714', 59.04, 10569, 7331, 0]
['0314s', 58.85, 3479, 2433, 0]
['1112', 58.6, 10468, 7394, 0]
['1012s', 58.54, 3576, 2533, 0]
['0912s', 58.44, 3552, 2526, 0]
['1011s', 58.26, 3468, 2485, 0]
['0514', 58.1, 10503, 7574, 0]
['0813s', 57.93, 3464, 2516, 0]
['0913', 57.9, 10367, 7538, 0]
['0614', 57.82, 10412, 7596, 0]
['0414s', 57.65, 3477, 2554, 0]
['0214s', 57.32, 3488, 2597, 0]
['0713s', 57.3, 3431, 2557, 0]
['1012', 57.22, 10347, 7735, 0]
['0613s', 56.86, 3434, 2605, 0]
['0314', 56.59, 10209, 7830, 0]
['0414', 56.54, 10193, 7834, 0]
['0911s', 56.25, 3395, 2641, 0]
['0912', 56.11, 10173, 7957, 0]
['0813', 56.04, 10014, 7855, 0]
['0404', 55.91, 5026, 3963, 0]
['0713', 55.81, 10235, 8105, 0]
['0313s', 55.71, 3368, 2678, 0]
['1011', 55.4, 10072, 8109, 0]
['0712s', 55.18, 3326, 2702, 0]
['0513s', 54.84, 3355, 2763, 0]
['0812s', 54.68, 3303, 2738, 0]
['0214', 54.67, 9868, 8183, 0]
['0613', 54.45, 9958, 8330, 0]
['0612s', 54.32, 3292, 2768, 0]
['0413s', 54.19, 3241, 2740, 0]
['0811s', 53.85, 3336, 2859, 0]
['0910s', 53.81, 3262, 2800, 0]
['0812', 53.27, 9643, 8459, 0]
['0513', 53.1, 9611, 8490, 0]
