HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.97, 7751, 1371, 0]
['1313', 81.69, 7425, 1664, 0]
['1212', 78.11, 7059, 1978, 0]
['1111', 76.95, 6970, 2088, 0]
['1010', 73.55, 6536, 2350, 0]
['0909', 71.51, 6523, 2599, 0]
['1314s', 67.18, 4062, 1984, 0]
['0808', 67.1, 5991, 2938, 0]
['1214s', 66.22, 4007, 2044, 0]
['1314', 65.68, 11895, 6215, 0]
['1014s', 65.29, 3899, 2073, 0]
['1114s', 65.09, 3907, 2095, 0]
['0707', 64.5, 5726, 3151, 0]
['1214', 64.26, 11613, 6459, 0]
['1213s', 63.83, 3822, 2166, 0]
['1114', 63.57, 11529, 6607, 0]
['0606', 63.02, 5819, 3415, 0]
['1014', 62.76, 11485, 6815, 0]
['0914s', 62.65, 3720, 2218, 0]
['1113s', 62.09, 3726, 2275, 0]
['1013s', 62.07, 3761, 2298, 0]
['0514s', 61.3, 3733, 2357, 0]
['0914', 61.27, 11137, 7041, 0]
['1213', 61.06, 11004, 7019, 0]
['0814s', 60.62, 3594, 2335, 0]
['0714s', 60.48, 3645, 2382, 0]
['1112s', 60.39, 3612, 2369, 0]
['1113', 60.34, 11008, 7234, 0]
['0614s', 60.2, 3596, 2377, 0]
['0913s', 60.0, 3627, 2418, 0]
['0814', 59.66, 10836, 7326, 0]
['1013', 59.5, 10816, 7361, 0]
['0714', 59.27, 10691, 7348, 0]
['1012s', 59.2, 3620, 2495, 0]
['0505', 59.18, 5312, 3664, 0]
['0414s', 58.95, 3653, 2544, 0]
['0813s', 58.69, 3495, 2460, 0]
['1112', 58.6, 10773, 7611, 0]
['0314s', 58.42, 3486, 2481, 0]
['0214s', 58.16, 3553, 2556, 0]
['0614', 57.92, 10324, 7501, 0]
['0912s', 57.88, 3534, 2572, 0]
['0913', 57.76, 10488, 7671, 0]
['1011s', 57.61, 3509, 2582, 0]
['0514', 57.5, 10467, 7738, 0]
['1012', 57.5, 10487, 7751, 0]
['0613s', 57.18, 3478, 2605, 0]
['0414', 57.12, 10259, 7701, 0]
['0713s', 56.95, 3419, 2584, 0]
['0812s', 56.9, 3413, 2585, 0]
['0404', 56.09, 5100, 3992, 0]
['0813', 56.07, 10066, 7885, 0]
['0713', 55.94, 10177, 8015, 0]
['0314', 55.9, 10223, 8066, 0]
['0513s', 55.78, 3358, 2662, 0]
['0214', 55.29, 9943, 8041, 0]
['0911s', 55.29, 3356, 2714, 0]
['0912', 55.2, 10060, 8163, 0]
['0313s', 55.12, 3282, 2672, 0]
['0811s', 54.94, 3315, 2719, 0]
['1011', 54.85, 10020, 8247, 0]
['0413s', 54.74, 3278, 2710, 0]
['0712s', 54.58, 3225, 2684, 0]
['0613', 54.54, 9808, 8176, 0]
['0812', 53.93, 9740, 8322, 0]
['0612s', 53.9, 3205, 2741, 0]
['0513', 53.72, 9770, 8417, 0]
['0911', 53.04, 9646, 8541, 0]
['0810s', 52.76, 3159, 2829, 0]
['0711s', 52.69, 3197, 2871, 0]
['0213s', 52.66, 3143, 2826, 0]
['0512s', 52.65, 3166, 2847, 0]
['0910s', 52.61, 3169, 2854, 0]
['0303', 52.58, 4733, 4269, 0]
['0712', 52.45, 9533, 8641, 0]
['0413', 52.37, 9487, 8628, 0]
['0313', 51.8, 9454, 8797, 0]
['0811', 51.69, 9337, 8726, 0]
['0910', 51.53, 9357, 8803, 0]
['0412s', 51.5, 3132, 2950, 0]
['0612', 51.41, 9235, 8727, 0]
['0212s', 51.17, 3104, 2962, 0]
['0809s', 50.92, 3085, 2974, 0]
['0312s', 50.59, 3025, 2954, 0]
['0511s', 50.39, 3037, 2990, 0]
['0711', 50.34, 9145, 9023, 0]
['0610s', 50.08, 2971, 2961, 0]
['0213', 50.07, 9153, 9129, 0]
['0710s', 49.85, 2989, 3007, 0]
['0512', 49.73, 8992, 9090, 0]
['0611s', 49.73, 2943, 2975, 0]
['0202', 49.59, 4558, 4633, 0]
['0709s', 49.58, 3021, 3072, 0]
['0412', 49.49, 8805, 8988, 0]
['0810', 49.48, 8977, 9164, 0]
['0411s', 48.45, 2954, 3143, 0]
['0312', 48.32, 8778, 9389, 0]
['0809', 48.29, 8571, 9179, 0]
['0609s', 48.12, 2861, 3085, 0]
['0710', 47.95, 8766, 9517, 0]
['0311s', 47.65, 2900, 3186, 0]
['0708s', 47.48, 2831, 3132, 0]
['0212', 47.39, 8533, 9472, 0]
['0611', 47.29, 8575, 9557, 0]
['0509s', 47.09, 2889, 3246, 0]
['0510s', 46.92, 2902, 3283, 0]
['0608s', 46.83, 2797, 3176, 0]
['0411', 46.72, 8382, 9560, 0]
['0511', 46.65, 8399, 9604, 0]
['0211s', 46.64, 2789, 3191, 0]
['0410s', 46.53, 2860, 3287, 0]
['0610', 46.03, 8367, 9812, 0]
['0709', 45.96, 8337, 9803, 0]
['0311', 45.59, 8160, 9737, 0]
['0708', 45.12, 8125, 9881, 0]
['0210s', 44.95, 2710, 3319, 0]
['0607s', 44.92, 2697, 3307, 0]
['0310s', 44.9, 2762, 3390, 0]
['0409s', 44.89, 2697, 3311, 0]
['0609', 44.78, 8078, 9963, 0]
['0508s', 44.71, 2673, 3306, 0]
['0510', 44.55, 8075, 10049, 0]
['0507s', 43.93, 2638, 3367, 0]
['0410', 43.74, 7854, 10101, 0]
['0211', 43.52, 7817, 10143, 0]
['0408s', 43.38, 2642, 3448, 0]
['0608', 43.02, 7718, 10222, 0]
['0509', 42.93, 7918, 10526, 0]
['0309s', 42.82, 2593, 3463, 0]
['0310', 42.58, 7635, 10296, 0]
['0209s', 42.5, 2591, 3506, 0]
['0506s', 42.21, 2534, 3469, 0]
['0405s', 42.1, 2523, 3470, 0]
['0210', 42.09, 7572, 10418, 0]
['0508', 42.09, 7553, 10392, 0]
['0406s', 41.86, 2522, 3503, 0]
['0607', 41.86, 7555, 10494, 0]
['0407s', 41.67, 2558, 3581, 0]
['0507', 41.08, 7502, 10762, 0]
['0308s', 40.9, 2457, 3551, 0]
['0208s', 40.7, 2441, 3556, 0]
['0506', 40.33, 7329, 10843, 0]
['0307s', 40.27, 2426, 3598, 0]
['0409', 40.14, 7204, 10741, 0]
['0309', 39.68, 7053, 10723, 0]
['0408', 39.5, 7203, 11034, 0]
['0306s', 39.44, 2424, 3722, 0]
['0305s', 39.38, 2391, 3681, 0]
['0209', 38.85, 7057, 11107, 0]
['0407', 38.71, 7101, 11242, 0]
['0205s', 38.62, 2305, 3663, 0]
['0406', 38.52, 6900, 11012, 0]
['0304s', 38.32, 2335, 3759, 0]
['0405', 37.75, 6870, 11331, 0]
['0308', 37.47, 6806, 11358, 0]
['0206s', 37.38, 2321, 3888, 0]
['0207s', 37.35, 2211, 3709, 0]
['0307', 36.96, 6695, 11417, 0]
