HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.59, 7575, 1380, 0]
['1313', 81.71, 7450, 1668, 0]
['1212', 79.21, 7277, 1910, 0]
['1111', 76.07, 6922, 2177, 0]
['1010', 74.74, 6882, 2326, 0]
['0909', 70.89, 6419, 2636, 0]
['0808', 68.79, 6164, 2797, 0]
['1214s', 67.56, 4029, 1935, 0]
['1314s', 66.92, 4054, 2004, 0]
['1114s', 66.45, 4086, 2063, 0]
['1314', 65.39, 11867, 6280, 0]
['1214', 65.06, 11918, 6400, 0]
['0707', 65.05, 5867, 3152, 0]
['1213s', 64.47, 3923, 2162, 0]
['1014s', 64.46, 3792, 2091, 0]
['1014', 63.13, 11537, 6738, 0]
['1114', 62.94, 11420, 6724, 0]
['0814s', 62.76, 3725, 2210, 0]
['0606', 62.36, 5703, 3443, 0]
['1112s', 62.18, 3800, 2311, 0]
['0914s', 62.16, 3785, 2304, 0]
['1113s', 61.89, 3711, 2285, 0]
['1213', 61.59, 11269, 7028, 0]
['1013s', 61.3, 3610, 2279, 0]
['0914', 61.14, 11046, 7020, 0]
['0514s', 61.09, 3628, 2311, 0]
['0614s', 60.56, 3621, 2358, 0]
['0913s', 60.12, 3618, 2400, 0]
['1013', 59.86, 10933, 7332, 0]
['1113', 59.86, 10825, 7259, 0]
['0814', 59.67, 10816, 7309, 0]
['0714s', 59.56, 3637, 2469, 0]
['0414s', 59.41, 3561, 2433, 0]
['0505', 59.01, 5290, 3674, 0]
['1112', 58.99, 10774, 7489, 0]
['1012s', 58.67, 3560, 2508, 0]
['0714', 58.65, 10462, 7376, 0]
['1011s', 58.13, 3607, 2598, 0]
['0913', 58.02, 10579, 7653, 0]
['0614', 57.83, 10361, 7554, 0]
['0912s', 57.51, 3475, 2567, 0]
['0813s', 57.26, 3373, 2518, 0]
['1012', 57.11, 10383, 7798, 0]
['0314s', 57.1, 3386, 2544, 0]
['0713s', 57.03, 3510, 2645, 0]
['0514', 57.0, 10309, 7776, 0]
['0214s', 56.73, 3475, 2650, 0]
['0813', 56.64, 10309, 7893, 0]
['0613s', 56.51, 3467, 2668, 0]
['0314', 56.4, 10113, 7819, 0]
['0414', 56.08, 10207, 7995, 0]
['0812s', 56.04, 3412, 2676, 0]
['0912', 55.8, 9995, 7916, 0]
['0713', 55.54, 9978, 7989, 0]
['0513s', 55.5, 3343, 2680, 0]
['0214', 55.37, 10159, 8190, 0]
['0404', 55.27, 4968, 4020, 0]
['1011', 55.01, 10041, 8212, 0]
['0413s', 54.89, 3321, 2729, 0]
['0613', 54.66, 9979, 8279, 0]
['0712s', 54.49, 3328, 2780, 0]
['0910s', 54.33, 3259, 2740, 0]
['0911s', 54.3, 3236, 2724, 0]
['0812', 54.24, 9691, 8175, 0]
['0512s', 54.15, 3312, 2804, 0]
['0811s', 54.04, 3267, 2778, 0]
['0711s', 53.68, 3252, 2806, 0]
['0513', 53.67, 9656, 8335, 0]
['0612s', 53.67, 3204, 2766, 0]
['0213s', 53.63, 3134, 2710, 0]
['0303', 53.62, 4921, 4256, 0]
