HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.4, 7621, 1409, 0]
['1313', 81.53, 7357, 1667, 0]
['1212', 78.63, 7172, 1949, 0]
['1111', 75.63, 6855, 2209, 0]
['1010', 73.79, 6659, 2365, 0]
['0909', 70.37, 6351, 2674, 0]
['0808', 67.63, 6083, 2912, 0]
['1214s', 67.47, 4027, 1942, 0]
['1314s', 67.34, 4006, 1943, 0]
['1114s', 66.18, 4005, 2047, 0]
['1314', 65.81, 11880, 6173, 0]
['1014s', 65.24, 3997, 2130, 0]
['0707', 64.92, 5908, 3193, 0]
['1214', 64.76, 11723, 6378, 0]
['1114', 63.54, 11437, 6564, 0]
['1213s', 63.25, 3738, 2172, 0]
['1113s', 63.05, 3828, 2243, 0]
['0914s', 62.91, 3845, 2267, 0]
['0814s', 62.69, 3797, 2260, 0]
['0606', 62.59, 5633, 3367, 0]
['1014', 62.47, 11310, 6795, 0]
['1213', 62.44, 11263, 6776, 0]
['1013s', 62.02, 3767, 2307, 0]
['0914', 61.13, 11093, 7055, 0]
['0714s', 60.96, 3659, 2343, 0]
['1113', 60.83, 11026, 7099, 0]
['0814', 60.61, 11021, 7161, 0]
['1013', 59.92, 10865, 7269, 0]
['1112s', 59.84, 3571, 2397, 0]
['0514s', 59.72, 3607, 2433, 0]
['1012s', 59.59, 3590, 2435, 0]
['0913s', 59.54, 3548, 2411, 0]
['0614s', 59.53, 3591, 2441, 0]
['0414s', 59.21, 3515, 2421, 0]
['0813s', 58.87, 3634, 2539, 0]
['0714', 58.86, 10747, 7512, 0]
['0214s', 58.63, 3599, 2539, 0]
['0505', 58.56, 5277, 3735, 0]
['1112', 58.19, 10566, 7592, 0]
['0314s', 58.14, 3524, 2537, 0]
['0614', 58.04, 10407, 7524, 0]
['0514', 57.98, 10392, 7532, 0]
['0713s', 57.97, 3431, 2488, 0]
['1011s', 57.87, 3522, 2564, 0]
['0913', 57.84, 10494, 7649, 0]
['1012', 57.57, 10413, 7675, 0]
['0912s', 57.55, 3556, 2623, 0]
['0911s', 57.21, 3478, 2601, 0]
['0513s', 57.12, 3490, 2620, 0]
['0414', 56.66, 10248, 7840, 0]
['0813', 56.66, 10178, 7784, 0]
['0314', 56.34, 10175, 7885, 0]
['0413s', 56.03, 3406, 2673, 0]
['1011', 55.87, 10057, 7944, 0]
['0613s', 55.76, 3329, 2641, 0]
['0812s', 55.69, 3348, 2664, 0]
['0404', 55.67, 4988, 3972, 0]
['0912', 55.28, 10102, 8171, 0]
['0214', 55.19, 9989, 8110, 0]
['0713', 55.19, 10034, 8146, 0]
['0910s', 55.15, 3255, 2647, 0]
['0313s', 54.68, 3274, 2714, 0]
['0712s', 54.56, 3228, 2688, 0]
['0811s', 54.43, 3259, 2729, 0]
['0612s', 54.17, 3237, 2739, 0]
['0613', 53.72, 9689, 8348, 0]
['0812', 53.35, 9730, 8507, 0]
['0303', 53.0, 4834, 4287, 0]
['0810s', 52.95, 3172, 2818, 0]
['0911', 52.82, 9586, 8563, 0]
['0513', 52.59, 9524, 8586, 0]
['0213s', 52.33, 3198, 2913, 0]
['0512s', 52.31, 3154, 2875, 0]
['0413', 52.09, 9332, 8584, 0]
['0412s', 52.01, 3111, 2870, 0]
['0811', 51.91, 9335, 8648, 0]
['0611s', 51.79, 3088, 2874, 0]
['0910', 51.72, 9388, 8762, 0]
['0809s', 51.59, 3187, 2990, 0]
['0710s', 51.48, 3209, 3024, 0]
['0711s', 51.41, 3108, 2937, 0]
['0313', 51.34, 9283, 8799, 0]
['0612', 51.16, 9286, 8864, 0]
['0712', 51.12, 9209, 8807, 0]
['0312s', 50.45, 3056, 3001, 0]
['0202', 50.06, 4426, 4415, 0]
['0512', 50.05, 8945, 8928, 0]
['0213', 50.03, 8987, 8976, 0]
['0212s', 49.89, 2951, 2964, 0]
['0511s', 49.84, 3027, 3046, 0]
['0711', 49.77, 8935, 9018, 0]
['0810', 49.7, 9117, 9228, 0]
['0411s', 49.25, 2984, 3075, 0]
['0412', 49.09, 8874, 9202, 0]
['0709s', 49.03, 3018, 3137, 0]
['0312', 48.96, 8910, 9288, 0]
['0610s', 48.84, 2948, 3088, 0]
['0211s', 48.46, 2891, 3075, 0]
['0510s', 48.27, 2950, 3161, 0]
['0809', 48.16, 8761, 9430, 0]
['0611', 47.79, 8505, 9291, 0]
['0609s', 47.77, 2774, 3033, 0]
['0710', 47.69, 8777, 9629, 0]
['0212', 47.38, 8587, 9536, 0]
['0708s', 47.12, 2858, 3207, 0]
['0311s', 47.07, 2836, 3189, 0]
['0607s', 46.76, 2727, 3105, 0]
['0511', 46.51, 8406, 9669, 0]
['0709', 46.45, 8494, 9791, 0]
['0610', 46.11, 8392, 9809, 0]
['0411', 45.88, 8309, 9802, 0]
['0310s', 45.86, 2811, 3319, 0]
['0608s', 45.81, 2742, 3244, 0]
['0509s', 45.79, 2729, 3231, 0]
['0410s', 45.73, 2776, 3294, 0]
['0311', 45.37, 8280, 9969, 0]
['0708', 44.99, 8162, 9979, 0]
['0211', 44.66, 7977, 9883, 0]
['0609', 44.56, 8134, 10122, 0]
['0210s', 44.27, 2734, 3442, 0]
['0508s', 44.17, 2739, 3462, 0]
['0409s', 43.73, 2592, 3335, 0]
['0510', 43.63, 7831, 10117, 0]
['0507s', 43.58, 2598, 3363, 0]
['0410', 43.37, 7938, 10364, 0]
['0309s', 43.25, 2629, 3450, 0]
['0408s', 43.06, 2535, 3352, 0]
['0608', 43.05, 7836, 10367, 0]
['0310', 42.75, 7681, 10285, 0]
['0506s', 42.57, 2582, 3483, 0]
['0209s', 42.39, 2570, 3493, 0]
['0405s', 42.36, 2583, 3515, 0]
['0607', 42.3, 7563, 10316, 0]
['0509', 42.23, 7645, 10460, 0]
['0210', 42.11, 7588, 10431, 0]
['0406s', 41.87, 2492, 3460, 0]
['0508', 41.64, 7541, 10570, 0]
['0308s', 41.47, 2520, 3557, 0]
['0409', 40.6, 7374, 10788, 0]
['0407s', 40.5, 2423, 3559, 0]
['0507', 40.43, 7316, 10778, 0]
['0208s', 40.35, 2472, 3654, 0]
['0408', 40.32, 7313, 10825, 0]
['0309', 40.15, 7245, 10801, 0]
['0305s', 39.99, 2357, 3537, 0]
['0506', 39.71, 7134, 10831, 0]
['0307s', 39.61, 2403, 3663, 0]
['0209', 39.42, 7114, 10931, 0]
['0306s', 39.01, 2344, 3664, 0]
['0405', 38.74, 6964, 11010, 0]
['0304s', 38.54, 2325, 3708, 0]
['0205s', 38.11, 2217, 3600, 0]
['0407', 38.04, 6963, 11340, 0]
['0308', 37.51, 6780, 11297, 0]
['0204s', 37.5, 2281, 3801, 0]
['0207s', 37.48, 2272, 3790, 0]
['0206s', 37.47, 2262, 3775, 0]
['0406', 37.15, 6718, 11366, 0]
['0306', 36.83, 6772, 11615, 0]
['0305', 36.82, 6742, 11570, 0]
['0208', 36.69, 6732, 11617, 0]
['0307', 36.39, 6554, 11454, 0]
['0203s', 36.2, 2204, 3885, 0]
['0304', 35.11, 6375, 11783, 0]
['0207', 34.37, 6251, 11937, 0]
['0205', 34.18, 6201, 11939, 0]
['0206', 34.09, 6108, 11809, 0]
['0203', 33.38, 6132, 12239, 0]
['0204', 33.05, 5991, 12138, 0]
