HAND-WIN%-TOTALWINS-TOTALLOSS-TOTALDRAWS
['1414', 84.8, 7623, 1366, 0]
['1313', 81.59, 7343, 1657, 0]
['1212', 79.14, 7191, 1895, 0]
['1111', 76.39, 6802, 2102, 0]
['1010', 74.47, 6736, 2309, 0]
['0909', 70.77, 6392, 2640, 0]
['1314s', 68.83, 4116, 1864, 0]
['0808', 68.54, 6138, 2817, 0]
['1214s', 66.35, 4021, 2039, 0]
['1114s', 65.0, 3900, 2100, 0]
['1314', 64.74, 11811, 6434, 0]
['0707', 64.72, 5841, 3184, 0]
['1214', 64.35, 11540, 6393, 0]
['1014s', 63.9, 3818, 2157, 0]
['1114', 63.44, 11523, 6640, 0]
['0606', 63.22, 5832, 3393, 0]
['1113s', 62.97, 3734, 2196, 0]
['1213s', 62.92, 3807, 2244, 0]
['1014', 62.83, 11317, 6695, 0]
['0914s', 62.63, 3741, 2232, 0]
['1013s', 62.53, 3771, 2260, 0]
['0814s', 62.45, 3806, 2288, 0]
['1213', 61.44, 11245, 7057, 0]
['0814', 60.7, 10959, 7096, 0]
['0714s', 60.65, 3733, 2422, 0]
['0914', 60.65, 10903, 7075, 0]
['1112s', 60.52, 3677, 2399, 0]
['0614s', 60.22, 3602, 2379, 0]
['1113', 60.18, 10924, 7227, 0]
['0514s', 59.63, 3595, 2434, 0]
['0414s', 59.51, 3619, 2462, 0]
['1012s', 59.44, 3476, 2372, 0]
['1013', 59.34, 10709, 7338, 0]
['0714', 59.22, 10794, 7433, 0]
['0505', 58.93, 5282, 3681, 0]
['0913s', 58.82, 3624, 2537, 0]
['1011s', 58.75, 3546, 2490, 0]
['0514', 58.32, 10716, 7657, 0]
['0314s', 58.23, 3570, 2561, 0]
['0614', 58.21, 10559, 7580, 0]
['0813s', 58.19, 3502, 2516, 0]
['1112', 58.07, 10495, 7577, 0]
['0913', 58.06, 10613, 7667, 0]
['0713s', 57.81, 3418, 2494, 0]
['0613s', 57.64, 3547, 2607, 0]
['0912s', 57.48, 3389, 2507, 0]
['1012', 57.23, 10395, 7767, 0]
['0414', 57.12, 10377, 7790, 0]
['0214s', 57.08, 3441, 2587, 0]
['0404', 56.38, 5096, 3943, 0]
['0911s', 56.33, 3337, 2587, 0]
['0314', 56.11, 10173, 7958, 0]
['0813', 55.87, 10105, 7983, 0]
['1011', 55.69, 10040, 7988, 0]
['0513s', 55.66, 3351, 2670, 0]
['0812s', 55.59, 3319, 2651, 0]
['0912', 55.43, 10085, 8108, 0]
['0214', 55.35, 10072, 8126, 0]
['0713', 55.3, 9857, 7966, 0]
['0413s', 54.66, 3306, 2742, 0]
['0613', 54.47, 9776, 8171, 0]
['0910s', 54.1, 3250, 2757, 0]
['0213s', 53.64, 3255, 2813, 0]
['0513', 53.57, 9728, 8433, 0]
['0612s', 53.52, 3279, 2848, 0]
['0811s', 53.35, 3284, 2872, 0]
['0303', 53.28, 4805, 4214, 0]
['0812', 53.28, 9620, 8436, 0]
['0313s', 53.25, 3178, 2790, 0]
['0911', 53.16, 9722, 8567, 0]
['0712s', 53.01, 3175, 2814, 0]
['0810s', 52.4, 3120, 2834, 0]
['0712', 52.3, 9481, 8646, 0]
['0413', 52.19, 9310, 8528, 0]
['0313', 51.89, 9483, 8792, 0]
['0910', 51.87, 9350, 8675, 0]
['0412s', 51.86, 3101, 2878, 0]
['0711s', 51.83, 3128, 2907, 0]
['0612', 51.8, 9353, 8702, 0]
['0512s', 51.62, 3107, 2912, 0]
['0811', 51.5, 9272, 8732, 0]
['0312s', 51.41, 3117, 2946, 0]
['0611s', 51.36, 3155, 2988, 0]
['0213', 51.03, 9137, 8769, 0]
['0511s', 50.85, 3085, 2982, 0]
['0809s', 50.33, 2978, 2939, 0]
['0512', 49.97, 8902, 8911, 0]
['0810', 49.74, 8955, 9047, 0]
['0202', 49.63, 4441, 4508, 0]
['0711', 49.58, 8960, 9113, 0]
['0212s', 49.5, 2963, 3023, 0]
['0710s', 49.42, 3001, 3071, 0]
['0412', 49.27, 9036, 9304, 0]
['0411s', 49.09, 2999, 3110, 0]
['0610s', 48.67, 2917, 3077, 0]
['0312', 48.62, 8785, 9282, 0]
['0709s', 48.57, 2964, 3139, 0]
['0311s', 48.43, 2938, 3129, 0]
['0809', 48.15, 8685, 9354, 0]
['0611', 48.05, 8713, 9421, 0]
['0710', 48.01, 8603, 9317, 0]
['0708s', 47.65, 2888, 3173, 0]
['0511', 47.5, 8648, 9559, 0]
['0211s', 47.48, 2918, 3228, 0]
['0212', 47.21, 8477, 9479, 0]
['0609s', 47.11, 2848, 3197, 0]
['0510s', 46.9, 2829, 3203, 0]
['0411', 46.45, 8352, 9629, 0]
['0410s', 46.36, 2817, 3260, 0]
['0610', 46.18, 8368, 9752, 0]
['0709', 46.16, 8426, 9828, 0]
['0608s', 46.12, 2728, 3187, 0]
['0509s', 46.02, 2776, 3256, 0]
['0310s', 45.7, 2791, 3316, 0]
['0311', 45.48, 8113, 9726, 0]
['0607s', 45.45, 2744, 3294, 0]
['0211', 45.27, 8250, 9972, 0]
['0508s', 45.13, 2687, 3267, 0]
['0708', 45.11, 8155, 9924, 0]
['0409s', 44.84, 2741, 3372, 0]
['0510', 44.72, 8027, 9921, 0]
['0609', 44.64, 8053, 9988, 0]
['0507s', 44.19, 2584, 3263, 0]
['0210s', 43.89, 2697, 3448, 0]
['0410', 43.6, 7837, 10138, 0]
['0506s', 43.52, 2619, 3399, 0]
['0408s', 43.16, 2568, 3382, 0]
['0309s', 43.11, 2613, 3448, 0]
['0310', 42.7, 7818, 10493, 0]
['0608', 42.69, 7844, 10530, 0]
['0509', 42.49, 7700, 10423, 0]
['0607', 42.24, 7627, 10430, 0]
['0210', 42.15, 7637, 10482, 0]
['0407s', 41.99, 2576, 3559, 0]
['0209s', 41.96, 2550, 3527, 0]
['0405s', 41.84, 2521, 3504, 0]
['0308s', 41.65, 2563, 3591, 0]
['0508', 41.32, 7327, 10407, 0]
['0406s', 41.24, 2567, 3657, 0]
['0507', 40.72, 7455, 10853, 0]
['0409', 40.67, 7403, 10800, 0]
['0305s', 40.36, 2392, 3535, 0]
['0506', 40.22, 7334, 10902, 0]
['0309', 40.16, 7324, 10912, 0]
['0208s', 40.02, 2345, 3515, 0]
['0307s', 39.67, 2378, 3617, 0]
['0408', 39.53, 7124, 10899, 0]
['0304s', 39.36, 2413, 3718, 0]
['0407', 39.01, 7092, 11090, 0]
['0209', 38.94, 7012, 10997, 0]
['0306s', 38.62, 2398, 3812, 0]
['0207s', 37.95, 2234, 3653, 0]
['0308', 37.83, 6772, 11127, 0]
['0405', 37.57, 6805, 11306, 0]
['0205s', 37.55, 2234, 3715, 0]
['0206s', 37.53, 2227, 3707, 0]
['0406', 37.41, 6742, 11280, 0]
['0204s', 37.27, 2252, 3791, 0]
['0208', 36.93, 6742, 11512, 0]
['0306', 36.19, 6664, 11752, 0]
['0307', 36.09, 6547, 11594, 0]
['0305', 36.0, 6413, 11401, 0]
['0304', 35.14, 6443, 11894, 0]
['0203s', 34.86, 2092, 3909, 0]
['0207', 34.34, 6227, 11909, 0]
['0205', 34.31, 6258, 11981, 0]
['0206', 33.56, 6092, 12060, 0]
['0204', 33.28, 6092, 12214, 0]
['0203', 32.31, 5845, 12243, 0]
